user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
68825596@N05,11594460816_3768d62185_o.jpg,291,"(15, 20)",m,283,1069,580,580,-90,-15,138
10044155@N06,11345764773_45f48e3898_o.jpg,140,"(38, 43)",m,1131,1364,287,287,-95,0,134
30601258@N03,9502626543_b7bda04d68_o.jpg,5,"(25, 32)",f,253,436,1524,1524,-90,45,99
30601258@N03,10204420704_afc74e5fef_o.jpg,2,"(25, 32)",m,134,277,772,683,-105,-15,42
30601258@N03,9548697686_46287dd38b_o.jpg,5,"(25, 32)",f,761,1115,982,982,160,30,122
31040257@N06,11856424596_8f5063d2e0_o.jpg,357,"(25, 32)",m,1058,508,319,319,-100,0,151
29671106@N00,11192980785_38c95367a7_o.jpg,188,"(38, 43)",m,1808,782,275,274,-90,0,137
9017386@N06,11094526674_d9a4f09e3c_o.jpg,208,"(0, 2)",f,1286,683,484,485,-10,0,28
20254529@N04,9405876802_81e765dd89_o.jpg,46,"(4, 6)",f,1029,70,224,224,-5,0,125
16166376@N00,8780050942_345840a2ba_o.jpg,354,"(25, 32)",m,1310,636,160,160,0,0,103
30601258@N03,8676825974_ef343ba99b_o.jpg,2,"(25, 32)",m,69,70,857,856,10,0,27
10044155@N06,11345741476_a767abaf34_o.jpg,132,"(25, 32)",f,1804,1047,261,261,0,0,111
37303189@N08,10805787783_8bce30868b_o.jpg,84,"(0, 2)",m,234,0,876,875,-85,0,51
20254529@N04,9931609413_867cc4d506_o.jpg,17,"(4, 6)",f,1632,726,745,746,20,30,75
29671106@N00,11192913786_a447ea6560_o.jpg,197,"(8, 12)",m,835,1890,287,287,180,0,153
30601258@N03,11861800293_91bec72cfb_o.jpg,9,"(25, 32)",m,774,81,937,937,0,0,134
37303189@N08,10394096903_94d757d8bb_o.jpg,84,"(0, 2)",m,895,930,536,536,-80,45,15
10044155@N06,9345522341_a6fa2675a6_o.jpg,138,"(8, 12)",f,1208,462,312,313,15,-15,82
30601258@N03,9674895824_3e25d71123_o.jpg,5,"(25, 32)",f,675,457,855,854,-115,30,95
68825596@N05,11593702785_f356f1aa5d_o.jpg,291,"(15, 20)",m,200,181,564,564,-75,0,74
37303189@N08,10295273943_8c09fc6fc9_o.jpg,84,"(0, 2)",m,376,911,746,746,-90,0,70
30601258@N03,10517948984_9c9e79f519_o.jpg,2,"(25, 32)",m,731,102,1447,1447,-100,30,83
16166376@N00,9585321257_c19a743f56_o.jpg,355,"(25, 32)",f,849,1035,408,408,185,0,50
9017386@N06,11793646253_3c29ec8464_o.jpg,211,"(38, 43)",m,757,706,350,350,10,0,48
29671106@N00,9060992164_8441b0b94c_o.jpg,189,"(38, 43)",f,1628,309,855,854,-5,0,114
20254529@N04,9931544774_8aac8e124c_o.jpg,17,"(4, 6)",f,1604,596,625,624,15,0,64
29671106@N00,11192916406_3288dd6c8f_o.jpg,193,"(4, 6)",m,2785,1219,300,299,175,0,37
20254529@N04,9403229331_6399973678_o.jpg,18,"(25, 32)",m,153,0,764,809,0,-15,8
62501130@N02,11285950946_47d785bfc5_o.jpg,99,"(25, 32)",m,114,275,846,907,-10,30,54
10044155@N06,11345511995_449a374ae8_o.jpg,155,"(25, 32)",m,899,405,449,448,15,45,39
20254529@N04,9404698396_039747595c_o.jpg,15,"(60, 100)",f,956,1502,242,243,-100,15,43
29671106@N00,11192887686_0ba6d0d4de_o.jpg,194,"(4, 6)",f,1775,1290,331,332,165,30,80
20254529@N04,9403233971_a9ffe07360_o.jpg,18,"(25, 32)",m,332,325,416,416,-90,-15,29
30601258@N03,10795422524_778408fa6e_o.jpg,2,"(25, 32)",m,74,188,612,612,-105,0,76
63153065@N07,9488004729_3bf8af2df5_o.jpg,239,"(25, 32)",f,0,1042,793,899,180,30,53
62501130@N02,11305812593_d17b97ec75_o.jpg,99,"(25, 32)",m,827,859,663,663,15,0,69
20254529@N04,11528377823_a55d0b78d4_o.jpg,13,"(25, 32)",f,609,314,636,636,-90,0,65
68825596@N05,11594412606_70416e1379_o.jpg,290,"(15, 20)",f,215,308,280,280,-110,30,76
30601258@N03,11518654554_49e2853dcf_o.jpg,2,"(25, 32)",m,26,0,980,960,-90,0,68
20254529@N04,9931616164_247381f224_o.jpg,18,"(25, 32)",m,167,254,712,713,5,-15,63
113705978@N06,11838026246_0b52df8c9d_o.jpg,364,"(60, 100)",f,792,361,796,797,15,0,118
20254529@N04,9404681378_6f0d27dbfb_o.jpg,18,"(25, 32)",m,305,0,608,582,-20,0,26
39411334@N02,11043782576_4fed4bc6c5_o.jpg,413,"(25, 32)",f,984,680,1326,1326,-10,0,59
9017386@N06,10770880025_bc9af5c520_o.jpg,211,"(38, 43)",m,396,543,287,287,0,0,55
62501130@N02,11285869645_247d6b5181_o.jpg,100,"(25, 32)",f,475,587,268,267,15,30,42
9017386@N06,10770826545_28eecb473f_o.jpg,213,"(25, 32)",m,1625,533,338,338,-10,15,117
10354155@N05,11937740573_604aab213a_o.jpg,419,"(38, 43)",m,2608,580,530,529,0,30,120
20254529@N04,9406044164_aeb55cd031_o.jpg,14,"(4, 6)",f,539,602,168,168,-80,0,128
10406201@N05,10400658835_5decb06a01_o.jpg,271,"(25, 32)",f,1549,2240,242,243,15,45,41
10406201@N05,9194113061_05885cea53_o.jpg,278,"(25, 32)",f,187,129,488,488,0,0,100
20254529@N04,9981741125_90b35e93af_o.jpg,37,"(38, 43)",f,151,910,255,255,10,0,72
16166376@N00,8780310262_e12aaf7b92_o.jpg,355,"(25, 32)",f,380,924,336,336,-5,0,144
20254529@N04,9981824126_359f5bb04a_o.jpg,76,"(38, 43)",m,304,1353,249,248,180,0,118
20254529@N04,9931616164_247381f224_o.jpg,45,"(38, 43)",m,1905,616,543,622,-10,0,206
10044155@N06,11345648143_0726f9fde6_o.jpg,140,"(38, 43)",m,2049,363,465,465,0,0,69
34158582@N02,11745411505_29b944ed80_o.jpg,403,"(4, 6)",m,2304,940,485,484,-5,15,91
63153065@N07,9157540215_3ee2d0405d_o.jpg,238,"(60, 100)",f,2033,1439,249,248,185,0,64
20254529@N04,9405933820_9be92ca44f_o.jpg,52,"(25, 32)",f,1550,664,306,306,-10,0,148
113528649@N08,11760584734_7dc36de313_o.jpg,335,"(4, 6)",m,1048,827,778,777,0,0,75
10044155@N06,11331226025_e649b1c7cb_o.jpg,147,"(48, 53)",m,1722,487,268,268,-5,0,128
37303189@N08,8278703386_a003166ef3_o.jpg,84,"(0, 2)",m,245,0,616,603,-15,0,102
30601258@N03,9347617785_ca6cbc241e_o.jpg,2,"(25, 32)",m,621,1090,587,586,-90,0,66
63153065@N07,11921721265_5f426ba56f_o.jpg,235,"(25, 32)",f,256,295,560,561,0,0,53
45666944@N00,11842955166_8aaec97102_o.jpg,406,"(38, 43)",f,1383,328,854,854,-10,15,106
30601258@N03,11562448075_722ca0be18_o.jpg,1,"(25, 32)",f,43,492,1281,1281,-90,30,69
10044155@N06,11331331594_cf75db3a12_o.jpg,133,"(38, 43)",f,1289,433,548,548,-70,15,57
30601258@N03,10975262085_632142a348_o.jpg,2,"(25, 32)",m,298,266,1370,1370,-85,0,70
62501130@N02,11298446935_12c6af7141_o.jpg,97,"(0, 2)",f,202,884,1562,1562,5,0,18
30601258@N03,10424535564_be2758e140_o.jpg,4,"(38, 43)",f,543,243,520,521,-90,0,84
31040257@N06,9720330133_d82c6f8906_o.jpg,358,"(8, 12)",m,0,49,1483,1530,-25,0,127
113528649@N08,11788972445_928eba8e36_o.jpg,333,"(8, 12)",f,1184,964,420,420,175,0,90
39411334@N02,11043705183_6fda98e9e2_o.jpg,415,"(25, 32)",m,261,442,699,838,10,0,21
20254529@N04,9931540114_e31607987b_o.jpg,17,"(4, 6)",f,1576,581,618,619,15,-15,64
30601258@N03,11193997243_8ab21a4651_o.jpg,1,"(25, 32)",f,226,734,765,765,-70,0,67
10044155@N06,9345544977_d24ed0e29f_o.jpg,133,"(38, 43)",f,512,272,504,504,20,0,81
113804525@N05,11846323223_e779c607ae_o.jpg,319,35,m,1471,1137,242,243,-5,0,102
68825596@N05,11593669475_68cae3ba43_o.jpg,291,"(15, 20)",m,247,1031,592,593,-90,0,138
29671106@N00,11192913354_9b4deea81d_o.jpg,193,"(4, 6)",m,2658,1166,287,287,170,15,69
30601258@N03,9257477006_17b21fd387_o.jpg,5,"(25, 32)",f,1281,787,854,854,170,15,98
20272804@N04,9837999546_c7e1c77c61_o.jpg,339,"(38, 43)",f,463,381,300,300,0,0,158
20254529@N04,9931628403_64b6c9b088_o.jpg,17,"(4, 6)",f,1596,592,638,638,0,0,87
68825596@N05,11594039714_a3124f5ea7_o.jpg,291,"(15, 20)",m,1206,274,555,554,-5,0,81
20254529@N04,9981741125_90b35e93af_o.jpg,32,"(25, 32)",f,2259,809,306,306,-10,-45,9
10354155@N05,11937916734_7c2722ac8d_o.jpg,424,"(25, 32)",f,1732,752,306,306,15,0,75
20254529@N04,9403232929_d55b1176a6_o.jpg,18,"(25, 32)",m,240,0,800,790,-105,0,70
30601258@N03,11465821155_db87787a39_o.jpg,2,"(25, 32)",m,97,146,720,720,-95,0,125
30601258@N03,10997997875_35e9d33ff3_o.jpg,5,"(25, 32)",f,570,1133,504,503,-105,0,138
45666944@N00,11843038843_7ac9196a08_o.jpg,407,"(4, 6)",m,576,680,791,791,0,0,117
37303189@N08,10295159686_ec73f2f7d9_o.jpg,84,"(0, 2)",m,543,301,2129,2129,-85,0,44
20254529@N04,9981772873_b89d389e58_o.jpg,51,"(38, 43)",m,1095,799,100,100,185,30,75
30601258@N03,11438099064_15987611e6_o.jpg,2,"(25, 32)",m,1377,962,745,746,-100,30,49
37303189@N08,10462154254_1f4cb20262_o.jpg,84,"(0, 2)",m,578,927,899,899,-90,0,44
63153065@N07,9159770820_1d5d4cf8b8_o.jpg,240,"(25, 32)",f,2481,1088,268,268,180,0,77
30601258@N03,10517898816_ac065b2240_o.jpg,2,"(25, 32)",m,878,1595,593,593,-80,0,69
39411334@N02,11042710625_77f465d79c_o.jpg,413,"(25, 32)",f,604,478,1300,1300,-10,0,117
34158582@N02,8862158192_02d37133a1_o.jpg,401,"(0, 2)",f,1808,1541,326,325,165,0,40
20254529@N04,9981821046_8899dee209_o.jpg,13,"(25, 32)",f,557,553,1288,1287,-25,0,76
34158582@N02,8719383233_0fe59fc3de_o.jpg,401,"(0, 2)",f,1863,1050,675,676,-10,0,78
29671106@N00,9121134252_c977a78a58_o.jpg,188,"(38, 43)",m,578,1136,485,484,-85,0,133
62501130@N02,11399454603_e86eb83e9f_o.jpg,99,"(25, 32)",m,1479,1263,784,784,-10,0,116
10044155@N06,11343924233_0f17bf1461_o.jpg,132,"(25, 32)",f,146,984,332,332,-15,45,31
63153065@N07,11922614756_d75bddecf0_o.jpg,229,"(25, 32)",m,750,0,530,506,-10,0,60
10241064@N08,8314731033_f30146664a_o.jpg,396,"(38, 43)",m,2055,642,421,421,10,0,67
54030085@N03,11455981046_a7a9e126f6_o.jpg,473,"(48, 53)",f,1426,369,382,383,-20,0,31
16166376@N00,11117747066_3da39dfbe3_o.jpg,354,"(25, 32)",m,554,1376,969,970,-75,0,42
113605644@N05,11823223145_99450f85e1_o.jpg,417,"(0, 2)",m,84,0,1196,960,-105,0,86
30601258@N03,11861488155_57b078fbea_o.jpg,2,"(25, 32)",m,292,188,668,709,0,0,44
10354155@N05,11937896894_147ae7c049_o.jpg,421,"(38, 43)",m,1338,364,829,829,-105,30,114
31040257@N06,9726416945_62866cb8a2_o.jpg,357,"(25, 32)",m,859,1174,694,695,-15,30,83
16166376@N00,8773560911_84cb88505b_o.jpg,356,"(4, 6)",f,957,956,332,332,0,-30,67
29671106@N00,11192911656_9e839a0145_o.jpg,191,"(8, 12)",f,511,1654,319,319,185,0,90
29671106@N00,11192913786_a447ea6560_o.jpg,191,"(8, 12)",f,627,1718,338,337,180,0,111
10406201@N05,11160749275_4dc137d18d_o.jpg,264,"(38, 43)",m,1671,854,542,542,0,0,126
20254529@N04,9934628386_2f200cb235_o.jpg,18,"(25, 32)",m,451,413,592,547,-10,0,103
37303189@N08,9117897266_d05cfe19bf_o.jpg,84,"(0, 2)",m,1260,970,383,383,-95,-15,23
30601258@N03,11562626786_9efc558ba2_o.jpg,2,"(25, 32)",m,1743,1224,765,765,200,0,97
30601258@N03,10590162175_81c97e6879_o.jpg,2,"(25, 32)",m,131,106,640,640,-100,0,85
9017386@N06,11793588493_044dd14df9_o.jpg,212,"(60, 100)",m,592,184,727,727,-5,0,31
113804525@N05,11847097505_c9b61873be_o.jpg,327,"(25, 32)",m,1522,733,280,280,-5,15,85
20254529@N04,9404680824_3058abc3fc_o.jpg,14,"(4, 6)",f,467,515,436,436,-10,0,64
16166376@N00,8780047700_f95bb464a6_o.jpg,354,"(25, 32)",m,1274,771,156,156,0,0,111
10044155@N06,11331320526_f8635e254e_o.jpg,149,"(60, 100)",m,688,809,242,242,0,-15,112
10406201@N05,8294045000_97d7bfb795_o.jpg,267,"(38, 43)",m,46,1349,688,689,-20,0,91
62501130@N02,11399493484_d17c26cda1_o.jpg,97,"(0, 2)",f,530,179,428,428,0,-15,78
20254529@N04,9403183373_ce1f53e9ba_o.jpg,14,"(4, 6)",f,102,326,688,634,-10,0,156
113705978@N06,11837573643_a63da774d6_o.jpg,371,"(38, 43)",f,600,994,325,325,-5,45,11
62501130@N02,11285990613_2cce57db86_o.jpg,100,"(25, 32)",f,1652,849,357,357,-5,0,87
39411334@N02,11042821525_eeda17aaaf_o.jpg,413,"(25, 32)",f,1034,376,656,656,-5,0,115
30601258@N03,9710097659_44bb5a7fa3_o.jpg,5,"(25, 32)",f,284,281,696,679,-100,0,50
29671106@N00,9118900433_be0f74e421_o.jpg,188,"(38, 43)",m,192,1177,510,510,-95,0,117
30601258@N03,10588577114_53d8cb5477_o.jpg,2,"(25, 32)",m,177,136,708,708,-95,0,50
37303189@N08,9117860956_794178193f_o.jpg,84,"(0, 2)",m,989,1203,281,280,-95,0,35
37303189@N08,8712062914_542c344011_o.jpg,87,"(25, 32)",f,1456,0,592,624,0,0,10
30601258@N03,11409285774_96ba81a5f5_o.jpg,2,"(25, 32)",m,266,0,648,644,-90,0,45
20254529@N04,9934709753_99753f73e1_o.jpg,14,"(4, 6)",f,782,261,1666,1865,-15,15,31
30601258@N03,8806182447_26e96f4a0e_o.jpg,3,"(25, 32)",m,890,390,1224,1224,10,-30,88
100014826@N03,9495743166_5bbf6373b3_o.jpg,463,"(15, 20)",m,195,207,560,560,-85,0,94
20254529@N04,9981712426_5e72387355_o.jpg,64,"(38, 43)",m,474,818,152,142,180,-30,29
62501130@N02,11309265255_9a6f0bb7dc_o.jpg,97,"(0, 2)",f,959,444,1345,1345,-10,0,69
62501130@N02,11298501524_e377309de7_o.jpg,97,"(0, 2)",f,567,525,1453,1454,0,0,26
7380406@N04,9499898532_c789a1cabc_o.jpg,443,"(8, 12)",f,1260,1357,287,287,-10,0,85
20272804@N04,9827175406_85ed2f4b36_o.jpg,351,"(25, 32)",f,1093,388,242,243,0,-45,111
68825596@N05,11594055894_911152922e_o.jpg,291,"(15, 20)",m,339,772,657,657,-90,0,122
30601258@N03,11625296346_6a5d8626a3_o.jpg,2,"(25, 32)",m,510,1217,688,689,-75,0,106
30601258@N03,11518715876_c02a45136d_o.jpg,2,"(25, 32)",m,4,0,877,805,-90,0,57
20254529@N04,11528358163_cd6b630122_o.jpg,29,"(15, 20)",m,2097,788,593,593,180,0,66
34158582@N02,9616284671_e91ef90724_o.jpg,401,"(0, 2)",f,994,584,2046,1864,20,0,75
68825596@N05,11593195235_592d0ff3dc_o.jpg,299,"(4, 6)",f,758,490,1588,1588,-90,0,159
7380406@N04,11812202863_da49b7ca41_o.jpg,436,"(25, 32)",f,1622,353,803,804,15,0,101
62501130@N02,11285912536_f834226502_o.jpg,97,"(0, 2)",f,0,745,1772,2015,-5,15,41
62501130@N02,11285938604_8b1231292f_o.jpg,97,"(0, 2)",f,1302,1271,395,396,10,0,75
20254529@N04,9981715944_0253d44142_o.jpg,30,"(25, 32)",m,1144,498,586,587,-15,0,28
30601258@N03,10152857645_329d2ef8cb_o.jpg,2,"(25, 32)",m,58,196,736,736,-90,15,89
20254529@N04,9981805104_096cb4b298_o.jpg,14,"(4, 6)",f,391,152,889,808,5,0,71
37303189@N08,8863505846_98b043d8b9_o.jpg,84,"(0, 2)",m,431,28,2002,2002,-75,0,58
62501130@N02,11399439106_f3ea6a017c_o.jpg,99,"(25, 32)",m,207,245,753,921,10,0,83
10044155@N06,11331226025_e649b1c7cb_o.jpg,149,"(60, 100)",m,2376,530,261,262,0,30,110
37303189@N08,9657254171_7510ff2940_o.jpg,84,"(0, 2)",m,408,223,1179,1179,-90,0,91
62501130@N02,11309411695_dbf0ae9956_o.jpg,100,"(25, 32)",f,997,760,854,854,5,30,34
113528649@N08,11760571664_b8f4e783b7_o.jpg,333,"(8, 12)",f,996,1145,516,517,-90,0,123
30601258@N03,11861580655_6ea18bff55_o.jpg,2,"(25, 32)",m,358,216,602,632,10,0,28
20254529@N04,9401958739_4890478fea_o.jpg,18,"(25, 32)",m,929,160,832,832,10,0,77
113804525@N05,11847028453_a53d0e3681_o.jpg,319,35,m,1883,717,542,542,-10,0,57
30601258@N03,9347565181_13832f45f3_o.jpg,2,"(25, 32)",m,204,158,844,802,-85,0,24
20254529@N04,9405923112_0698c895ba_o.jpg,28,"(25, 32)",m,1107,573,244,244,-10,0,109
20254529@N04,9404629766_c5e2a06edb_o.jpg,59,"(25, 32)",m,0,3,624,684,20,-15,51
10044155@N06,11345648143_0726f9fde6_o.jpg,147,"(48, 53)",m,1066,412,446,447,-5,0,132
9017386@N06,11793690303_998b613959_o.jpg,212,"(60, 100)",m,1222,533,491,491,5,0,51
20272804@N04,9837934413_e9d7663fc9_o.jpg,339,"(38, 43)",f,153,440,1184,1184,0,30,104
20272804@N04,9837920674_3afca7333b_o.jpg,343,"(48, 53)",m,232,259,136,135,5,0,8
37303189@N08,8520277156_05bdd42e7c_o.jpg,87,"(25, 32)",f,103,348,556,556,-95,0,55
31040257@N06,9729643460_33cb9c1595_o.jpg,359,"(25, 32)",f,390,267,707,693,0,0,75
30601258@N03,11562646516_0c53df3975_o.jpg,2,"(25, 32)",m,353,390,829,829,10,0,64
20254529@N04,9406497052_77272568f9_o.jpg,14,"(4, 6)",f,1465,735,440,439,5,0,127
113705978@N06,11811853706_9ee8d61781_o.jpg,383,35,m,1142,1486,982,962,180,0,72
68825596@N05,11593526553_21d0937ee5_o.jpg,290,"(15, 20)",f,0,384,647,576,-75,0,93
29671106@N00,11506288685_2e47242bdc_o.jpg,187,"(8, 12)",f,1502,1600,389,389,-100,0,71
62501130@N02,11298450685_b2196b2551_o.jpg,97,"(0, 2)",f,235,59,725,773,15,0,36
68825596@N05,11593832913_487b5db52a_o.jpg,289,"(4, 6)",m,345,341,388,388,-80,0,70
10406201@N05,8294045000_97d7bfb795_o.jpg,266,"(38, 43)",m,1021,1259,873,873,-10,0,128
63153065@N07,9321104635_a11b3580fe_o.jpg,230,"(25, 32)",m,637,951,242,242,-90,30,39
20254529@N04,9931450855_7fcedfde5c_o.jpg,17,"(4, 6)",f,1371,306,664,664,15,0,22
113528649@N08,11760536944_1528be6008_o.jpg,333,"(8, 12)",f,1493,1501,472,472,170,0,112
30601258@N03,10438132693_2a0cd50563_o.jpg,5,"(25, 32)",f,1243,1216,433,433,175,0,45
10354155@N05,11938342046_1df1117e6f_o.jpg,425,"(25, 32)",f,390,599,478,478,-5,0,92
63153065@N07,9503733421_fc9b009bd9_o.jpg,236,"(48, 53)",f,1899,1195,937,937,180,0,76
113528649@N08,11770220725_0c374e2e27_o.jpg,333,"(8, 12)",f,2020,336,957,956,0,30,95
16166376@N00,8773642777_4f9196b9b8_o.jpg,355,"(25, 32)",f,324,309,256,256,5,0,110
45666944@N00,11842725455_e55b3264be_o.jpg,406,"(38, 43)",f,286,343,480,480,-15,-30,64
10044155@N06,11331401403_bb5944aa2d_o.jpg,148,"(48, 53)",f,414,844,242,242,-10,0,98
30601258@N03,10438192163_99313949af_o.jpg,2,"(25, 32)",m,539,39,684,685,-10,30,34
20254529@N04,9403271315_a983f878f5_o.jpg,55,"(15, 20)",f,973,1694,797,754,-95,0,52
113804525@N05,11846400264_2467848699_o.jpg,330,"(25, 32)",f,1694,854,242,242,-5,0,89
37303189@N08,11166626623_139d04bc70_o.jpg,90,"(8, 12)",m,1029,1220,510,510,-70,15,34
45666944@N00,11842757855_65e3ee9457_o.jpg,407,"(4, 6)",m,1424,594,415,414,0,0,124
9017386@N06,9612652753_7c43aef986_o.jpg,208,"(0, 2)",f,1346,505,816,816,5,0,101
62501130@N02,11399525103_515cbc4d6c_o.jpg,97,"(0, 2)",f,895,870,242,242,0,0,89
29671106@N00,11192887686_0ba6d0d4de_o.jpg,197,"(8, 12)",m,524,1922,376,376,180,30,94
30601258@N03,8806143607_3e5c148933_o.jpg,8,"(25, 32)",m,897,777,784,784,-100,0,111
20254529@N04,11528328056_c7dbe0fbb8_o.jpg,28,"(25, 32)",m,1356,900,644,644,185,0,98
68825596@N05,11594216754_21e2e30bd8_o.jpg,290,"(15, 20)",f,790,392,1014,1013,-95,0,108
30601258@N03,9921382773_99dd53ae10_o.jpg,3,"(25, 32)",m,223,690,854,854,-105,0,88
30601258@N03,11861480225_770e434a7b_o.jpg,2,"(25, 32)",m,1176,702,803,804,5,0,79
63153065@N07,9157542411_69e60db8dc_o.jpg,238,"(60, 100)",f,1976,1700,242,242,190,0,57
62501130@N02,11285913226_83e6c70103_o.jpg,97,"(0, 2)",f,170,843,2180,2180,0,0,34
30601258@N03,10998036455_361fd5bd22_o.jpg,2,"(25, 32)",m,627,744,657,656,-95,30,69
30601258@N03,9347583481_b203e9008b_o.jpg,2,"(25, 32)",m,1282,403,816,816,20,0,64
10113099@N03,12039815626_360977d9a3_o.jpg,450,"(38, 43)",f,1131,1192,287,287,0,0,121
30601258@N03,10570987096_7459372b32_o.jpg,2,"(25, 32)",m,596,156,684,688,-5,0,28
30601258@N03,10491630366_5cc645056d_o.jpg,4,"(38, 43)",f,1683,921,573,573,170,0,68
68825596@N05,11593566485_3b9d8bc0c3_o.jpg,313,"(38, 43)",m,956,1071,421,420,-80,0,55
113605644@N05,11826667144_98a1a40ed4_o.jpg,417,"(0, 2)",m,894,291,292,292,-75,0,142
9017386@N06,10770741784_71f18c267e_o.jpg,207,"(4, 6)",m,788,239,619,618,-10,0,118
30601258@N03,10424739446_6e437a8f8a_o.jpg,4,"(38, 43)",f,347,800,1562,1561,-75,0,108
62501130@N02,11298512084_b4a777680b_o.jpg,129,"(25, 32)",f,964,1165,746,745,-20,15,91
29671106@N00,11193006113_56900fc380_o.jpg,198,"(8, 12)",m,102,1523,382,383,185,0,21
62501130@N02,11298582523_f147506788_o.jpg,99,"(25, 32)",m,0,107,960,993,0,0,132
30601258@N03,10399863183_a04f4c26a1_o.jpg,5,"(25, 32)",f,1351,908,899,899,180,-45,66
113705978@N06,11838147966_aea7c17f7a_o.jpg,362,"(60, 100)",f,892,726,280,280,0,0,117
10044155@N06,9345563823_ac876e96aa_o.jpg,162,"(38, 43)",m,682,481,152,152,-10,-15,9
20272804@N04,9837878326_4f7e28d069_o.jpg,343,"(48, 53)",m,465,1305,255,255,5,0,23
62501130@N02,11285929804_99575d5748_o.jpg,99,"(25, 32)",m,431,198,529,660,-20,0,91
113605644@N05,11826317494_d4e8254993_o.jpg,417,"(0, 2)",m,48,0,1164,960,-70,0,91
37303189@N08,9793122055_ca16e03552_o.jpg,84,"(0, 2)",m,1348,463,943,944,-5,-45,33
68825596@N05,11593773063_6fb20cbd82_o.jpg,314,"(25, 32)",f,1220,752,383,382,-80,0,6
30601258@N03,8721806934_ab5f1ec04c_o.jpg,2,"(25, 32)",m,806,342,1575,1575,-85,45,61
45666944@N00,11843155964_1685b1bdc6_o.jpg,408,"(38, 43)",m,653,207,544,544,0,30,6
37303189@N08,9115450525_701b16441d_o.jpg,84,"(0, 2)",m,688,860,797,797,-95,0,87
10044155@N06,9308937836_24257457f9_o.jpg,159,"(38, 43)",m,1122,1426,541,542,-5,15,48
30601258@N03,11341807336_a1a9a57e74_o.jpg,2,"(25, 32)",m,6,0,857,739,-85,0,13
29671106@N00,9199720995_bf4aea2bcd_o.jpg,188,"(38, 43)",m,1684,1807,306,306,170,45,24
30601258@N03,9548349764_4aecb2d624_o.jpg,5,"(25, 32)",f,352,0,1606,1514,-90,0,150
10406201@N05,10016531554_cd26430a16_o.jpg,266,"(38, 43)",m,2083,385,975,976,-10,0,68
16166376@N00,11117838294_d9776ac924_o.jpg,355,"(25, 32)",f,862,608,350,351,-100,0,97
63153065@N07,9321125209_a0e1e263b9_o.jpg,231,"(25, 32)",f,723,753,242,243,-100,30,52
30601258@N03,10491790873_43eb9d21e2_o.jpg,4,"(38, 43)",f,541,375,416,416,-25,0,57
30601258@N03,9710097659_44bb5a7fa3_o.jpg,2,"(25, 32)",m,79,0,813,674,-90,0,44
7648211@N03,10198629284_908b0cea13_o.jpg,459,"(25, 32)",f,54,444,1530,1530,-15,0,62
62501130@N02,11399439296_497ecb4b2a_o.jpg,97,"(0, 2)",f,0,369,655,804,-5,0,50
20254529@N04,9981667594_f15797503d_o.jpg,14,"(4, 6)",f,395,251,1594,1594,20,0,102
63153065@N07,11051581296_ee7f7c3191_o.jpg,244,"(25, 32)",f,1297,919,312,312,10,0,108
10044155@N06,11343942943_a3763042ce_o.jpg,133,"(38, 43)",f,924,790,484,485,-95,15,80
30601258@N03,10943584003_7305f3ea8e_o.jpg,2,"(25, 32)",m,119,302,672,658,-95,30,41
10044155@N06,9345643869_4353a29134_o.jpg,140,"(38, 43)",m,981,281,308,309,5,30,45
31040257@N06,9726395963_e74a9c90da_o.jpg,359,"(25, 32)",f,836,986,491,491,5,0,41
30601258@N03,9162091422_684a359550_o.jpg,2,"(25, 32)",m,88,132,716,716,-80,0,33
20254529@N04,9405869250_71d06a3491_o.jpg,13,"(25, 32)",f,712,36,1613,1613,-95,0,74
20254529@N04,11516129663_1b4b08310a_o.jpg,13,"(25, 32)",f,631,352,632,608,-100,0,61
113705978@N06,11837228225_deb5b09c9e_o.jpg,362,"(60, 100)",f,1442,374,975,975,-15,0,114
37303189@N08,11924873496_440d7e8010_o.jpg,84,"(0, 2)",m,885,209,535,534,5,0,82
113528649@N08,11764512424_6f6ac62eeb_o.jpg,332,"(38, 43)",f,643,1110,396,396,-90,0,176
20254529@N04,9404631390_428559879b_o.jpg,14,"(4, 6)",f,343,187,608,608,-75,0,72
30601258@N03,10975420794_09d69e0f66_o.jpg,2,"(25, 32)",m,154,165,704,704,-90,15,112
68825596@N05,11593431735_78354fd720_o.jpg,303,"(48, 53)",f,2852,643,633,633,0,0,102
9017386@N06,10770684434_d85338d851_o.jpg,207,"(4, 6)",m,803,1276,293,293,-5,0,93
37303189@N08,8712071298_1a70bf63e1_o.jpg,84,"(0, 2)",m,632,804,328,328,5,0,35
37303189@N08,8560482375_d6d3ced014_o.jpg,84,"(0, 2)",m,404,395,1384,1383,-85,0,56
29671106@N00,8084105593_337150b40d_o.jpg,189,"(38, 43)",f,860,444,759,759,15,0,70
20254529@N04,9402937341_a8da6c8236_o.jpg,56,"(15, 20)",f,785,551,784,784,-5,15,67
10044155@N06,11345620235_1e99d8f82a_o.jpg,140,"(38, 43)",m,1085,1367,287,287,-95,0,138
30601258@N03,11727342573_95f82a3c49_o.jpg,3,"(25, 32)",m,1950,841,969,969,200,0,137
9017386@N06,10770726424_3e8a5d9acb_o.jpg,211,"(38, 43)",m,438,581,255,255,0,0,63
